,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
10,13615.5,10451.78,5065.2,1790.75,6100.79,6402.77,4968.61,11448.74,7944.51,2566.56,0.0,9434.6,4677.8,11860.21,96.55,8405.09,8534.91,7625.62,5475.81,10580.19,2329.89,5656.47,7140.51,4822.81,6241.13,6112.97,8035.05,10293.1,5479.77,2306.88,2086.28,2292.71,2117.04,4568.67,2674.64,2802.07,3519.15,3648.7,11125.34,3648.7,10297.84,6112.97,14458.7,10580.19,8819.88,8534.91,2117.04,6255.1,6448.0,12511.09,4830.9,16863.05,15384.61,19957.55,6546.32,22391.85,19495.84,7682.479999999999,9459.71,15399.72,15384.61,14111.86,20108.24,4954.18,15027.67,9533.330000000002,6414.5,5055.82,10294.81,5192.72,19495.84,21959.1,16083.14,22873.23,9140.99,9658.2,9831.1,11547.25,10033.34,10635.86,9541.99,10328.99,10474.74,9388.9,13388.85,12086.06,18368.24,10133.77,10618.99,17776.11,9208.42,9515.62,15559.03,9703.37,17007.78,10780.02,12514.01,9658.2,11660.51,10328.99,9728.9,9541.99,9231.7,12331.64,9185.44,12344.54,10033.34,9631.64,18571.53,17502.84,30968.86,34761.16,22273.34,34570.84,20822.69,14320.19,24215.97,25838.92,21007.3,28414.99,16068.27,27511.23,27318.93,13766.3,19440.49,26166.41,18801.21,10579.98,8943.03,12194.33,9384.32,11583.66,10967.91,9826.97,8765.069999999998,12933.08,9371.34,9477.27,8883.42,9846.75,10643.39,5239.54,8462.469999999998,5378.73,10546.15,8759.5,8539.27,8890.989999999998,6690.55,24059.98,17329.61,16848.16,16995.13,18844.48,16848.16,20687.5,25739.27,17156.82,22627.59,28991.18,17559.59,32020.11,22890.57,21601.84,19779.75,17383.92,17628.82,23498.37,16893.06,17788.23,18697.47,22222.89,17766.32,23748.26,23450.93,21703.42,27000.57,23580.22,18095.96,24478.36,29929.77,17156.82,16962.36,24489.41,17158.54,23647.81,22540.45,23470.41,23504.7,16775.01,29354.12,30735.48,27000.57,23668.78,17100.07,20448.56,17130.39,19062.82,29914.21,29904.07,18820.22,16826.42,17354.07,23809.27,18767.81,23809.27,21136.89,18716.04,19165.08,28989.85,17363.49,32467.0,23485.54,29929.77,15783.39,15820.8,17062.31,15357.3,17461.4,15447.61,15713.45,15940.89,15435.91,19057.68,15576.85,19704.28,22305.99,15576.85
11,4269.59,1330.37,4470.84,7688.279999999999,3487.65,15777.72,14332.43,2329.5,1628.65,11981.76,9434.6,0.0,4844.04,21287.5,9338.69,1106.74,12179.21,11831.53,14173.65,13972.65,11207.83,11028.5,15631.09,11033.83,14831.73,14719.17,16444.84,13707.59,11037.2,11183.79,11390.76,11725.03,11401.9,13403.26,12017.59,10956.17,10813.4,12676.86,14473.33,12676.86,13696.84,14719.17,22836.56,13972.65,12424.41,12179.21,11401.9,14835.65,15008.69,20838.81,11055.33,14590.8,13528.25,17232.89,12203.1,18907.13,16839.31,12112.17,10956.38,13537.85,13528.25,12771.27,17342.58,13354.9,13321.13,10878.22,12184.74,13018.32,10675.58,12854.61,16839.31,18514.08,13986.75,19405.46,17427.57,18633.97,18878.84,16023.4,19148.83,19794.06,18425.51,16071.93,19629.1,16268.42,16633.94,16336.16,19064.66,16087.23,19780.31,18707.0,16737.39,18401.66,17474.64,18688.51,18282.61,15916.72,16493.95,18633.97,20863.37,16071.93,16080.08,18425.51,16758.51,21571.7,16860.23,21582.46,19148.83,16158.2,10232.05,8978.62,23882.21,28102.17,14437.39,27881.62,12766.17,5976.09,16593.01,18288.89,12976.63,21228.32,7618.25,20267.99,20017.79,5145.82,11212.78,18624.69,10503.85,1423.81,8923.139999999998,3040.96,3398.74,14705.41,1549.77,2707.72,8401.479999999998,17143.71,3380.81,9888.43,8751.37,2722.14,12493.12,6095.9,12507.8,7758.34,2438.41,12774.82,12577.25,769.59,9803.42,21816.03,24689.87,22114.07,22458.49,20567.19,22114.07,21280.37,20189.73,24080.45,21714.38,22418.22,25160.91,24820.28,21641.53,21659.51,20710.34,24420.23,21953.78,19077.92,22287.31,21975.45,21303.55,21970.76,21991.21,18748.79,21784.57,21722.26,21029.23,21824.16,22050.72,19189.5,23138.29,24080.45,22849.28,19206.92,24040.94,18730.95,21863.76,21807.94,19071.34,22945.37,22690.89,23770.89,21029.23,18753.78,22707.75,21124.73,23984.48,20342.67,23118.8,23118.42,21852.87,23172.96,24608.2,20981.31,21648.07,20981.31,21472.32,21320.04,20355.81,22424.76,24497.69,25187.44,20080.5,23138.29,10367.94,14175.65,9407.43,11948.94,17740.9,11375.34,10522.37,9938.1,11503.55,20540.45,10933.72,21515.27,25035.48,10933.72
12,9099.25,5982.33,387.42,2892.84,1423.07,11078.53,9640.4,7013.67,3288.42,7244.359999999999,4677.8,4844.04,0.0,16525.78,4581.28,3771.87,8785.62,8169.689999999999,9817.72,10838.61,6364.64,6850.13,11398.74,6605.83,10537.69,10415.75,12265.2,10544.75,6800.42,6340.54,6563.46,6964.51,6571.82,8970.639999999998,7330.92,6154.51,6123.72,8145.859999999999,11392.7,8145.859999999999,10540.0,10415.75,18745.19,10838.61,9071.71,8785.62,6571.82,10546.22,10731.84,16756.84,6625.89,15693.66,14347.12,18682.61,9026.4,20811.75,18239.51,9495.74,9706.04,14360.32,14347.12,13256.52,18817.86,9102.18,14044.79,9700.84,8955.53,8929.5,10008.11,8878.46,18239.51,20387.87,14963.29,21312.56,13323.16,14193.52,14399.26,13669.73,14630.84,15252.19,14033.75,13113.27,15089.12,12788.54,14919.75,14108.43,18756.26,13030.25,15236.45,18264.2,12972.99,14008.38,16474.6,14243.19,17645.72,13238.73,14406.85,14193.52,16295.54,13113.27,12837.21,14033.75,12995.67,16980.02,13031.55,16992.28,14630.84,12837.15,14605.17,13434.82,27739.37,31773.18,18594.68,31566.33,17020.14,10269.81,20662.34,22336.58,17219.43,25116.25,12012.08,24176.71,23953.79,9586.61,15538.65,22671.04,14857.91,5913.99,6945.92,7761.939999999999,4937.01,11740.45,6344.41,5237.58,6537.66,13830.59,4920.94,7814.779999999999,6810.98,5258.36,9960.22,3797.22,10117.75,5305.96,5895.38,10424.73,10197.51,4243.37,7509.08,23126.41,21141.04,19573.27,19826.64,19774.72,19573.27,21091.79,23218.15,20745.89,22322.83,26004.24,21493.01,28739.67,22424.51,21759.11,20330.94,21032.97,19878.85,21487.38,19686.33,19970.07,20079.86,22239.51,19967.32,21461.48,22790.16,21843.66,24289.92,22877.81,20163.89,22064.3,26841.59,20745.89,20014.17,22078.62,20726.63,21399.13,22351.83,22812.0,21487.57,19970.86,26325.38,27566.19,24289.92,21421.4,20008.99,20888.75,20683.69,19771.86,26823.93,26818.61,20426.82,20114.44,21112.58,22582.64,20294.1,22582.64,21422.56,20097.86,19831.46,26006.82,21061.74,29148.3,21969.01,26841.59,13062.87,14912.54,13383.21,13555.92,17603.39,13334.13,13092.25,12961.42,13388.15,19870.73,13202.17,20703.89,23833.74,13202.17
13,25422.62,22258.06,16912.7,13633.8,17947.24,5563.25,6994.36,23228.94,19803.41,9305.75,11860.21,21287.5,16525.78,0.0,11956.57,20265.18,15511.65,14728.76,7975.3,16499.15,10439.68,13368.74,7410.34,12564.19,7690.81,7737.54,7209.51,16358.39,13184.62,10459.94,10016.45,9567.51,10018.97,8400.399999999998,9287.51,11068.98,11736.18,8846.25,16781.91,8846.25,16376.56,7737.54,7645.27,16499.15,15637.14,15511.65,10018.97,7704.68,7631.43,7110.66,12547.75,24633.29,23204.9,27464.52,12399.22,30143.51,27030.12,13833.37,17082.7,23220.12,23204.9,21912.05,27622.41,8906.59,22832.64,17236.2,12273.58,9593.35,18332.18,10002.56,27030.12,29738.14,23905.05,30546.28,7207.97,4655.49,4252.94,14687.33,3824.21,3358.45,5090.8,12486.71,3434.34,10409.3,17071.81,15196.57,23071.01,12111.76,3344.18,22399.84,9085.49,5090.19,19850.93,4596.04,21499.11,13515.2,15732.56,4655.49,2879.44,12486.71,11387.74,5090.8,9088.56,2655.63,8758.55,2676.06,3824.21,11071.05,29842.39,28901.03,40923.52,44216.32,33113.64,44059.18,31853.69,25781.5,34837.62,36343.51,32016.0,38549.4,27488.6,37725.93,37584.34,25344.04,30620.52,36652.01,30042.13,22437.28,18491.22,23965.34,20991.04,17236.66,22825.47,21548.62,18592.49,16598.57,20981.03,18501.53,18525.18,21567.09,18004.82,16238.65,14369.39,15376.34,22329.54,14461.47,14392.08,20751.08,14982.0,30494.76,12143.13,16047.16,15797.48,22279.77,16047.16,24915.78,34781.42,13043.88,28019.26,38626.1,11693.61,42027.31,28566.05,26200.61,23858.86,12932.51,18028.04,31866.91,15855.5,18336.1,21105.79,27019.9,18266.02,32540.72,29435.66,26321.95,36279.93,29629.9,18877.24,33424.32,39692.7,13043.88,15018.8,33429.51,13135.68,32386.91,27711.32,29448.35,31882.73,14371.46,39042.31,40601.86,36279.93,32404.36,15607.56,24642.3,13180.43,22942.58,39680.95,39663.53,20640.1,14055.94,12411.6,30807.66,20803.4,30807.66,25540.81,21121.35,23116.65,38618.64,12696.79,42523.71,31026.05,39692.7,25808.75,23361.47,28079.32,24272.15,22843.0,24760.45,25627.1,26253.98,24665.38,22709.43,25204.1,22797.63,23594.61,25204.1
14,13520.72,10357.2,4968.68,1694.58,6004.27,6499.13,5064.74,11354.7,7848.029999999999,2663.08,96.55,9338.69,4581.28,11956.57,0.0,8308.78,8516.489999999998,7610.5,5558.81,10566.97,2391.33,5646.88,7221.989999999998,4822.84,6323.2,6195.14,8116.22,10279.15,5472.23,2368.04,2171.23,2389.06,2200.78,4653.03,2769.64,2835.68,3532.2,3736.12,11113.34,3736.12,10283.7,6195.14,14543.71,10566.97,8802.319999999998,8516.489999999998,2200.78,6336.98,6529.8,12594.54,4831.34,16824.6,15347.49,19918.98,6571.23,22348.55,19457.39,7693.33,9439.31,15362.58,15347.49,14076.99,20069.45,5029.02,14991.27,9511.45,6440.66,5120.59,10265.35,5251.1,19457.39,21915.8,16045.04,22830.49,9221.28,9749.76,9923.75,11573.8,10126.97,10730.15,9632.14,10370.72,10568.95,9446.27,13403.58,12110.86,18362.15,10178.23,10713.31,17771.73,9276.17,9605.79,15562.11,9795.09,17006.04,10813.93,12536.21,9749.76,11755.45,10370.72,9778.55,9632.14,9299.45,12427.04,9255.580000000002,12439.91,10126.97,9683.85,18485.28,17414.85,30897.02,34694.18,22192.4,34503.54,20739.46,14231.78,24137.46,25761.54,20924.34,28341.57,15980.19,27437.05,27244.18,13675.96,19355.42,26089.2,18715.37,10483.47,8883.27,12100.43,9290.78,11570.11,10871.78,9731.75,8701.17,12937.48,9277.76,9424.39,8822.28,9751.54,10611.09,5169.64,8471.639999999998,5333.96,10450.12,8769.69,8548.719999999998,8794.59,6673.22,24029.85,17402.6,16893.86,17043.49,18850.27,16893.86,20683.1,25679.43,17224.07,22609.47,28923.47,17635.78,31947.47,22869.3,21592.73,19777.97,17452.77,17663.64,23447.35,16940.43,17821.54,18713.1,22211.17,17800.06,23692.21,23425.98,21694.02,26937.54,23554.5,18126.8,24420.17,29860.35,17224.07,17016.09,24431.28,17225.25,23592.42,22524.66,23445.52,23453.56,16832.23,29285.7,30664.7,26937.54,23613.42,17150.36,20444.79,17196.72,19063.99,29844.75,29834.7,18840.94,16885.96,17425.7,23773.31,18786.69,23773.31,21130.24,18731.67,19165.39,28922.21,17433.58,32393.71,23443.87,29860.35,15716.33,15786.54,16980.23,15305.96,17449.54,15390.77,15648.03,15869.62,15380.22,19061.07,15515.55,19712.08,22326.6,15515.55
15,5371.21,2391.12,3392.76,6641.74,2391.72,14776.6,13332.27,3416.16,523.03,10963.15,8405.09,1106.74,3771.87,20265.18,8308.78,0.0,11177.93,10797.12,13269.5,13015.7,10127.11,9942.84,14763.38,9932.82,13945.67,13830.34,15593.06,12745.21,9947.41,10103.22,10332.87,10697.79,10342.15,12476.62,11015.76,9858.49,9707.26,11721.69,13526.55,11721.69,12735.23,13830.34,22021.42,13015.7,11429.68,11177.93,10342.15,13950.8,14127.61,20022.71,9954.28,14946.61,13808.19,17686.86,11561.11,19471.72,17279.69,11592.84,10723.12,13818.73,13808.19,12965.04,17802.97,12474.0,13576.74,10659.99,11530.95,12175.65,10569.61,12037.59,17279.69,19070.02,14307.85,19972.75,16597.85,17716.31,17950.17,15600.65,18209.09,18847.76,17521.32,15510.73,18683.21,15586.86,16361.77,15944.46,19129.97,15503.4,18833.38,18739.51,15989.9,17497.01,17371.76,17769.52,18268.14,15419.02,16135.54,17716.31,19909.97,15510.73,15453.06,17521.32,16011.48,20611.22,16097.56,20622.47,18209.09,15513.37,11289.02,10047.63,24865.47,29054.93,15463.28,28836.74,13806.69,6999.83,17606.25,19300.57,14015.51,22214.36,8671.83,21256.7,21011.23,6197.16,12263.29,19636.55,11557.97,2205.88,8079.96,4139.42,2974.49,13776.57,2572.7,2550.93,7564.2,16174.97,2954.25,9048.24,7910.229999999999,2570.75,11613.63,5470.25,12043.58,7181.86,2685.7,12322.72,12116.17,500.48,9316.41,22260.39,24017.97,21679.11,22003.22,20530.1,21679.11,21384.54,21002.48,23460.51,22001.03,23348.4,24459.8,25815.69,21967.16,21830.88,20768.31,23788.04,21627.35,19754.51,21838.76,21665.3,21171.15,22181.8,21676.82,19490.05,22160.74,21898.85,21892.01,22211.24,21768.43,19966.97,24092.0,23460.51,22346.98,19983.78,23425.89,19462.53,22123.9,22183.86,19749.38,22409.97,23630.85,24742.62,21892.01,19485.32,22237.46,21217.38,23372.62,20355.11,24072.83,24071.52,21676.35,22617.98,23949.47,21487.14,21487.26,21487.14,21608.94,21188.06,20378.92,23354.19,23853.59,26190.54,20646.41,24092.0,11053.78,14443.2,10381.61,12395.23,17836.93,11897.91,11180.17,10697.44,12010.08,20531.3,11524.54,21478.41,24922.77,11524.54
16,16011.3,13509.06,8920.21,8214.35,9351.43,11909.48,11039.16,14473.9,10694.2,9436.74,8534.91,12179.21,8785.62,15511.65,8516.489999999998,11177.93,0.0,949.83,12872.61,2112.46,7257.13,2944.75,14436.51,3902.19,13596.89,13477.32,15268.46,1814.53,3147.14,7258.87,8147.01,9125.11,8089.859999999999,12023.39,9844.830000000002,6292.4,5310.01,11108.99,2675.15,11108.99,1814.62,13477.32,20960.41,2112.46,296.18,0.0,8089.859999999999,13619.49,13796.16,19263.08,3903.19,24351.52,22953.23,27385.87,15075.35,29576.31,26936.19,16200.56,17607.93,22967.18,22953.23,21786.32,27525.27,12765.13,22629.66,17650.49,14940.51,13146.15,18219.99,13409.99,26936.19,29150.34,23600.79,30075.84,16342.19,15753.36,15730.32,20067.58,15720.22,16095.17,15844.8,18723.17,15972.66,17502.37,21917.75,20612.43,26700.72,18491.17,16071.33,26136.68,17010.93,15817.97,24015.23,15770.33,25406.75,19255.97,21046.51,15753.36,16810.32,18723.17,18003.48,15844.8,17033.14,17243.52,16896.45,17263.08,15720.22,17857.56,22381.23,21104.82,36043.26,40216.4,26615.03,40000.34,24934.74,18155.28,28772.06,30467.8,25146.62,33392.29,19779.39,32434.48,32188.24,17316.0,23370.75,30803.63,22657.43,12426.09,4120.15,15126.74,9570.16,3093.3,13162.58,10476.98,4530.93,5061.94,9575.35,3575.66,4254.17,10482.78,2534.59,12147.63,16972.51,13141.4,11421.28,17273.92,17050.55,11409.74,14947.76,31757.22,24638.28,25139.45,25230.41,27321.6,25139.45,29039.94,31918.15,24767.63,30695.05,34488.89,24662.01,36992.41,30873.26,29871.49,28171.95,24914.09,26081.51,30271.0,25150.08,26256.13,27228.26,30438.79,26229.95,30218.81,31322.83,29966.99,32920.57,31427.05,26585.39,30795.95,35256.14,24767.63,25064.87,30810.93,24793.72,30162.17,30665.11,31343.85,30270.94,24776.72,34782.35,35917.55,32920.57,30184.56,25290.07,28811.13,24783.4,27493.18,35237.24,35235.17,27354.35,24751.14,24739.01,31290.7,27302.69,31290.7,29451.62,27246.83,27585.23,34493.72,24830.71,37364.1,30728.01,35256.14,21782.75,23481.09,21559.37,22323.16,25696.05,22119.66,21833.54,21602.52,22172.44,27512.14,21977.55,28196.77,30840.16,21977.55
17,15778.86,13160.73,8335.059999999998,7388.649999999999,8847.3,10997.1,10104.23,14148.16,10298.9,8486.95,7625.62,11831.53,8169.689999999999,14728.76,7610.5,10797.12,949.83,0.0,11923.77,2960.94,6307.74,2002.5,13490.61,2953.57,12649.18,12529.38,14324.8,2670.3,2202.03,6309.59,7197.66,8175.609999999999,7140.41,11073.69,8895.239999999998,5343.79,4362.77,10159.21,3514.16,10159.21,2674.28,12529.38,20050.55,2960.94,1211.35,949.83,7140.41,12671.71,12848.76,18339.94,2954.28,23624.26,22212.5,26672.61,14157.54,28898.51,26220.52,15301.85,16778.58,22226.63,22212.5,21029.28,26813.73,11815.73,21883.91,16825.48,14021.35,12199.62,17421.48,12466.24,26220.52,28470.89,22868.08,29396.61,15400.78,14844.23,14828.84,19144.48,14827.63,15214.96,14928.34,17783.38,15089.94,16553.7,21014.0,19691.66,25851.97,17549.26,15191.3,25282.03,16061.39,14901.43,23138.09,14862.35,24543.68,18323.85,20129.64,14844.23,15949.59,17783.38,17058.24,14928.34,16083.6,16398.18,15947.5,16417.49,14827.63,16910.94,22061.1,20797.87,35634.93,39770.99,26260.06,39557.66,24596.96,17795.85,28402.03,30095.6,24806.94,32988.79,19449.33,32034.6,31793.88,16977.33,23043.93,30431.6,22334.1,12181.98,4352.52,14822.36,9419.14,3961.9,12898.59,10307.39,4686.23,5683.6,9422.34,3998.68,4460.17,10315.06,3432.31,11407.2,16077.08,12336.37,11257.77,16376.96,16154.7,11063.28,14096.79,31013.8,23702.63,24192.85,24282.3,26439.52,24192.85,28188.33,31369.33,23823.64,29895.14,34027.15,23733.48,36598.17,30086.85,29036.4,27311.52,23972.15,25144.62,29646.29,24202.5,25321.04,26323.06,29613.76,25294.33,29630.9,30553.61,29133.08,32405.06,30661.64,25653.5,30227.85,34816.38,23823.64,24115.15,30242.38,23849.18,29568.82,29855.84,30574.42,29647.02,23826.98,34329.49,35496.28,32405.06,29591.09,24341.15,27957.31,23838.46,26623.68,34797.83,34794.81,26438.95,23801.89,23801.06,30576.58,26390.83,30576.58,28607.75,26341.63,26718.21,34031.26,23890.43,36979.49,30044.72,34816.38,21219.29,22729.85,21158.5,21653.19,24864.48,21482.63,21257.01,21075.14,21528.29,26636.51,21370.49,27309.94,29924.6,21370.49
18,18061.91,14952.42,10189.58,7128.46,11188.26,2954.41,2365.19,15848.78,12880.07,3482.87,5475.81,14173.65,9817.72,7975.3,5558.81,13269.5,12872.61,11923.77,0.0,14661.55,5658.65,9969.56,1674.71,8991.899999999998,772.6499999999999,643.97,2569.63,14410.6,9759.13,5661.09,4785.77,3820.51,4836.71,917.66,3115.42,6630.56,7617.83,1877.58,15143.37,1877.58,14421.17,643.97,8991.87,14661.55,13117.89,12872.61,4836.71,789.6,982.02,7035.95,8988.26,17042.71,15570.62,20004.04,4654.45,22647.35,19553.66,6184.74,9302.87,15586.15,15570.62,14252.33,20162.35,935.05,15193.94,9446.48,4509.2,1635.93,10516.63,2075.23,19553.66,22228.3,16285.45,23079.69,3682.78,4467.28,4735.39,8439.19,5044.36,5712.61,4252.73,6517.46,5547.86,4830.62,10760.58,9019.93,16588.15,6195.0,5702.24,15927.97,4149.14,4228.66,13418.24,4523.69,15051.61,7349.31,9550.21,4467.28,6804.64,6517.46,5551.03,4252.73,4170.86,7543.63,4023.96,7551.27,5044.36,5324.85,21990.48,21107.2,32991.13,36373.37,25157.32,36209.27,23929.02,18049.47,26864.27,28368.25,24086.61,30593.85,19717.16,29762.9,29617.81,17694.94,22735.92,28676.93,22178.98,15472.96,14201.17,16555.13,14713.12,15633.9,15718.85,15055.05,14086.64,16275.91,14698.49,14608.86,14163.53,15075.88,15281.53,8544.52,6851.69,7477.7,15679.09,7021.87,6894.37,13769.96,7026.88,23463.32,11974.89,12468.91,12495.38,16391.14,12468.91,18721.44,26986.53,11950.69,21370.17,30734.38,12143.03,34090.43,21806.76,19866.37,17702.7,12131.11,13732.56,24213.35,12438.5,13959.5,15727.84,20614.69,13917.27,24787.14,22564.92,19981.74,28443.61,22736.31,14377.85,25642.15,31783.95,11950.69,12237.82,25648.67,11968.14,24644.65,21152.74,22580.65,24226.8,11916.3,31143.27,32680.4,28443.61,24663.07,12515.1,18456.11,11951.78,16852.24,31771.59,31755.22,15583.97,11879.76,12030.08,23571.01,15627.23,23571.01,19280.5,15745.82,16996.94,30727.9,12077.61,34581.85,23607.86,31783.95,17837.68,15807.99,20167.62,16414.72,16050.4,16847.16,17660.93,18279.02,16762.65,16725.88,17258.0,17111.39,18977.25,17258.0
19,17633.57,15294.95,10953.16,10322.56,11320.83,13426.54,12693.38,16227.1,12551.05,11290.77,10580.19,13972.65,10838.61,16499.15,10566.97,13015.7,2112.46,2960.94,14661.55,0.0,9141.84,4930.65,16172.14,5834.11,15361.58,15246.25,16975.6,298.27,5117.48,9146.46,10027.63,10995.98,9967.96,13843.94,11709.35,8199.44,7241.04,12958.01,562.92,12958.01,300.13,15246.25,22419.89,0.0,1816.28,2112.46,9967.96,15385.19,15555.02,20802.69,5831.18,26448.17,25055.08,29475.91,17101.1,31646.85,29027.42,18259.86,19716.66,25068.97,25055.08,23893.13,29614.47,14626.51,24733.18,19760.22,16963.25,15052.72,20332.45,15339.79,29027.42,31221.98,25699.69,32147.13,18023.49,17229.36,17168.61,22078.69,17117.06,17435.41,17358.94,20672.21,17324.34,19372.65,23968.87,22629.43,28803.15,20427.82,17410.89,28236.17,18810.68,17332.71,26098.79,17240.34,27501.22,21238.97,23072.68,17229.36,18066.16,20672.21,19915.63,17358.94,18832.41,18437.07,18677.03,18457.46,17117.06,19756.2,24098.25,22807.84,37853.26,42068.24,28368.77,41849.09,26669.25,19934.4,30541.8,32238.08,26883.18,35198.67,21516.53,34237.34,33984.51,19072.41,25094.21,32573.29,24377.98,14089.02,5344.81,16849.68,11140.96,1004.02,14845.74,12060.12,5841.29,3182.12,11148.83,4521.08,5508.58,12063.27,2154.36,14252.25,19036.18,15253.53,12984.13,19335.53,19113.67,13207.35,17048.45,33858.98,26251.56,27032.42,27103.17,29400.45,27032.42,31141.08,33885.68,26458.37,32807.5,36363.43,26223.39,38784.07,32984.94,31979.16,30268.18,26582.62,28041.73,32304.89,27030.68,28224.51,29276.52,32548.96,28195.95,32222.79,33431.79,32075.01,34854.44,33535.17,28566.66,32782.1,37104.66,26458.37,26894.46,32797.46,26490.81,32170.82,32777.32,33452.85,32304.22,26576.61,36646.49,37743.47,34854.44,32193.3,27147.25,30911.14,26485.32,29583.14,37085.36,37084.42,29382.79,26528.6,26371.01,33380.49,29338.61,33380.49,31556.22,29295.1,29677.03,36369.07,26483.33,39143.24,32801.54,37104.66,23771.63,25586.14,23379.41,24391.47,27804.59,24166.61,23833.69,23558.46,24224.28,29597.08,24002.46,30270.55,32867.87,24002.46
20,15462.43,12330.53,6737.24,3641.22,7740.939999999999,5411.68,4174.43,13353.92,9630.03,2186.16,2329.89,11207.83,6364.64,10439.68,2391.33,10127.11,7257.13,6307.74,5658.65,9141.84,0.0,4326.6,7277.08,3355.94,6406.02,6282.13,8142.739999999998,8875.239999999998,4118.41,24.82,889.98,1868.21,832.82,4784.12,2588.37,972.75,1961.81,3855.35,9652.9,3855.35,8883.87,6282.13,14230.14,9141.84,7514.29,7257.13,832.82,6427.1,6610.99,12390.09,3354.35,19123.04,17637.49,22216.71,8159.029999999999,24676.6,21754.52,9480.88,11596.93,17652.73,17637.49,16351.4,22368.66,5508.01,17276.31,11683.15,8010.71,5910.88,12502.65,6204.1,21754.52,24243.98,18341.53,25155.03,9245.1,9125.86,9206.54,13043.04,9314.44,9834.21,9114.68,11541.86,9684.830000000002,10247.67,15069.15,13607.51,20323.63,11290.55,9813.74,19711.32,9770.84,9087.31,17401.83,9158.09,18910.96,12146.76,14076.9,9125.86,10760.33,11541.86,10773.85,9114.68,9793.29,11357.14,9670.48,11372.95,9314.44,10616.67,20710.31,19604.6,33268.77,37081.44,24494.76,36890.14,23012.69,16417.53,26464.74,28098.51,23201.33,30705.55,18170.06,29796.7,29600.3,15812.42,21600.76,28427.51,20947.69,12216.92,8722.979999999998,14103.43,10559.77,10135.38,12694.73,11149.01,8680.68,11138.24,10550.29,9035.27,8707.77,11166.77,9628.81,7553.17,10272.66,7681.2,11965.12,10551.57,10344.59,10586.15,8817.739999999998,26257.11,17580.13,17896.37,17978.09,20636.6,17896.37,22616.3,28069.14,17606.09,24714.27,31309.27,17687.32,34315.28,25008.98,23588.03,21676.09,17778.48,18913.84,25814.13,17900.72,19103.4,20335.54,24239.33,19072.69,26075.19,25603.78,23693.15,29328.85,25740.05,19459.4,26807.56,32241.51,17606.09,17808.64,26818.56,17625.03,25973.71,24602.38,25622.75,25820.79,17528.58,31669.76,33040.98,29328.85,25994.63,18034.02,22369.64,17609.49,20920.74,32225.78,32216.01,20370.39,17514.05,17652.9,26050.02,20350.31,26050.02,23093.66,20354.07,21034.48,31308.17,17715.86,34758.08,25761.5,32241.51,18103.91,18054.56,19271.63,17674.81,19487.69,17775.71,18037.95,18245.23,17762.54,20884.13,17906.47,21463.83,23845.49,17906.47
